customer_ref,event_time,amount,currency,event_code,source_system
CB00107,2026-05-17T20:00:00,79217,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00107,2026-05-17T21:00:00,79217,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00107,2026-05-17T22:00:00,79217,EUR,CLOSED,WORKFLOW
CB00108,2026-05-18T00:00:00,79948,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00108,2026-05-18T00:08:00,79948,USD,VALIDATED,INSTRUCTIONS
CB00108,2026-05-18T00:20:00,79948,USD,SWIFT_SENT,SWIFT
CB00108,2026-05-18T02:00:00,79948,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00108,2026-05-18T03:00:00,79948,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00108,2026-05-18T04:00:00,79948,USD,CLOSED,WORKFLOW
CB00109,2026-05-18T06:00:00,80679,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00109,2026-05-18T06:08:00,80679,GBP,VALIDATED,INSTRUCTIONS
CB00109,2026-05-18T06:20:00,80679,GBP,SWIFT_SENT,SWIFT
CB00109,2026-05-18T08:00:00,80679,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00109,2026-05-18T09:00:00,80679,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00109,2026-05-18T10:00:00,80679,GBP,CLOSED,WORKFLOW
CB00110,2026-05-18T12:00:00,81410,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00110,2026-05-18T12:08:00,81410,EUR,VALIDATED,INSTRUCTIONS
CB00110,2026-05-18T12:20:00,81410,EUR,SWIFT_SENT,SWIFT
CB00110,2026-05-18T17:00:00,81410,EUR,SUSPENSE_POSTED,GL
CB00111,2026-05-18T18:00:00,82141,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00111,2026-05-18T18:08:00,82141,USD,VALIDATED,INSTRUCTIONS
CB00111,2026-05-18T18:20:00,82141,USD,SWIFT_SENT,SWIFT
CB00111,2026-05-19T02:00:00,82141,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00111,2026-05-19T08:00:00,82141,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00111,2026-05-19T09:00:00,82141,USD,CLOSED,WORKFLOW
CB00112,2026-05-19T00:00:00,82872,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00112,2026-05-19T00:08:00,82872,GBP,VALIDATED,INSTRUCTIONS
CB00112,2026-05-19T00:20:00,82872,GBP,SWIFT_SENT,SWIFT
CB00112,2026-05-19T08:00:00,82872,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00112,2026-05-19T14:00:00,82872,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00112,2026-05-19T15:00:00,82872,GBP,CLOSED,WORKFLOW
CB00113,2026-05-19T06:00:00,83603,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00113,2026-05-19T06:08:00,83603,EUR,VALIDATED,INSTRUCTIONS
CB00113,2026-05-19T06:20:00,83603,EUR,SWIFT_SENT,SWIFT
CB00113,2026-05-19T14:00:00,83603,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00113,2026-05-19T20:00:00,83603,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00113,2026-05-19T21:00:00,83603,EUR,CLOSED,WORKFLOW
CB00114,2026-05-19T12:00:00,84334,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00114,2026-05-19T12:08:00,84334,USD,VALIDATED,INSTRUCTIONS
CB00114,2026-05-19T12:20:00,84334,USD,SWIFT_SENT,SWIFT
CB00114,2026-05-19T14:00:00,84334,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00114,2026-05-19T15:00:00,84334,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00114,2026-05-19T16:00:00,84334,USD,CLOSED,WORKFLOW
CB00115,2026-05-19T18:00:00,85065,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00115,2026-05-19T18:08:00,85065,GBP,VALIDATED,INSTRUCTIONS
CB00115,2026-05-19T18:20:00,85065,GBP,SWIFT_SENT,SWIFT
CB00115,2026-05-19T20:00:00,85065,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00115,2026-05-19T21:00:00,85065,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00115,2026-05-19T22:00:00,85065,GBP,CLOSED,WORKFLOW
CB00116,2026-05-20T00:00:00,85796,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00116,2026-05-20T00:08:00,85796,EUR,VALIDATED,INSTRUCTIONS
CB00116,2026-05-20T00:20:00,85796,EUR,SWIFT_SENT,SWIFT
CB00116,2026-05-20T02:00:00,85796,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00116,2026-05-20T03:00:00,85796,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00116,2026-05-20T04:00:00,85796,EUR,CLOSED,WORKFLOW
CB00117,2026-05-20T06:00:00,86527,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00117,2026-05-20T06:08:00,86527,USD,VALIDATED,INSTRUCTIONS
CB00117,2026-05-20T06:20:00,86527,USD,SWIFT_SENT,SWIFT
CB00117,2026-05-20T08:00:00,86527,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00117,2026-05-20T09:00:00,86527,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00117,2026-05-20T10:00:00,86527,USD,CLOSED,WORKFLOW
CB00118,2026-05-20T12:00:00,87258,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00118,2026-05-20T12:08:00,87258,GBP,VALIDATED,INSTRUCTIONS
CB00118,2026-05-20T12:20:00,87258,GBP,SWIFT_SENT,SWIFT
CB00118,2026-05-20T14:00:00,87258,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00118,2026-05-20T15:00:00,87258,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00118,2026-05-20T16:00:00,87258,GBP,CLOSED,WORKFLOW
CB00119,2026-05-20T18:00:00,87989,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00119,2026-05-20T18:08:00,87989,EUR,VALIDATED,INSTRUCTIONS
CB00119,2026-05-20T18:20:00,87989,EUR,SWIFT_SENT,SWIFT
CB00119,2026-05-20T20:00:00,87989,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00119,2026-05-20T21:00:00,87989,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00119,2026-05-20T22:00:00,87989,EUR,CLOSED,WORKFLOW
CB00120,2026-05-21T00:00:00,88720,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00120,2026-05-21T00:08:00,88720,USD,VALIDATED,INSTRUCTIONS
CB00120,2026-05-21T00:20:00,88720,USD,SWIFT_SENT,SWIFT
CB00120,2026-05-21T05:00:00,88720,USD,SUSPENSE_POSTED,GL
CB00121,2026-05-21T06:00:00,89451,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00121,2026-05-21T06:08:00,89451,GBP,VALIDATED,INSTRUCTIONS
CB00121,2026-05-21T06:20:00,89451,GBP,SWIFT_SENT,SWIFT
CB00121,2026-05-21T14:00:00,89451,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00121,2026-05-21T20:00:00,89451,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00121,2026-05-21T21:00:00,89451,GBP,CLOSED,WORKFLOW
CB00122,2026-05-21T12:00:00,90182,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00122,2026-05-21T12:08:00,90182,EUR,VALIDATED,INSTRUCTIONS
CB00122,2026-05-21T12:20:00,90182,EUR,SWIFT_SENT,SWIFT
CB00122,2026-05-21T20:00:00,90182,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00122,2026-05-22T02:00:00,90182,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00122,2026-05-22T03:00:00,90182,EUR,CLOSED,WORKFLOW
CB00123,2026-05-21T18:00:00,90913,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00123,2026-05-21T18:08:00,90913,USD,VALIDATED,INSTRUCTIONS
CB00123,2026-05-21T18:20:00,90913,USD,SWIFT_SENT,SWIFT
CB00123,2026-05-22T02:00:00,90913,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00123,2026-05-22T08:00:00,90913,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00123,2026-05-22T09:00:00,90913,USD,CLOSED,WORKFLOW
CB00124,2026-05-22T00:00:00,91644,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00124,2026-05-22T00:08:00,91644,GBP,VALIDATED,INSTRUCTIONS
CB00124,2026-05-22T00:20:00,91644,GBP,SWIFT_SENT,SWIFT
CB00124,2026-05-22T02:00:00,91644,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00124,2026-05-22T03:00:00,91644,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00124,2026-05-22T04:00:00,91644,GBP,CLOSED,WORKFLOW
CB00125,2026-05-22T06:00:00,92375,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00125,2026-05-22T06:08:00,92375,EUR,VALIDATED,INSTRUCTIONS
CB00125,2026-05-22T06:20:00,92375,EUR,SWIFT_SENT,SWIFT
CB00125,2026-05-22T08:00:00,92375,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00125,2026-05-22T09:00:00,92375,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00125,2026-05-22T10:00:00,92375,EUR,CLOSED,WORKFLOW
CB00126,2026-05-22T12:00:00,93106,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00126,2026-05-22T12:08:00,93106,USD,VALIDATED,INSTRUCTIONS
CB00126,2026-05-22T12:20:00,93106,USD,SWIFT_SENT,SWIFT
CB00126,2026-05-22T14:00:00,93106,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00126,2026-05-22T15:00:00,93106,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00126,2026-05-22T16:00:00,93106,USD,CLOSED,WORKFLOW
CB00127,2026-05-22T18:00:00,93837,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00127,2026-05-22T18:08:00,93837,GBP,VALIDATED,INSTRUCTIONS
CB00127,2026-05-22T18:20:00,93837,GBP,SWIFT_SENT,SWIFT
CB00127,2026-05-22T20:00:00,93837,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00127,2026-05-22T21:00:00,93837,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00127,2026-05-22T22:00:00,93837,GBP,CLOSED,WORKFLOW
CB00128,2026-05-23T00:00:00,94568,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00128,2026-05-23T00:08:00,94568,EUR,VALIDATED,INSTRUCTIONS
CB00128,2026-05-23T00:20:00,94568,EUR,SWIFT_SENT,SWIFT
CB00128,2026-05-23T02:00:00,94568,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00128,2026-05-23T03:00:00,94568,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00128,2026-05-23T04:00:00,94568,EUR,CLOSED,WORKFLOW
CB00129,2026-05-23T06:00:00,95299,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00129,2026-05-23T06:08:00,95299,USD,VALIDATED,INSTRUCTIONS
CB00129,2026-05-23T06:20:00,95299,USD,SWIFT_SENT,SWIFT
CB00129,2026-05-23T08:00:00,95299,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00129,2026-05-23T09:00:00,95299,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00129,2026-05-23T10:00:00,95299,USD,CLOSED,WORKFLOW
CB00130,2026-05-23T12:00:00,96030,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00130,2026-05-23T12:08:00,96030,GBP,VALIDATED,INSTRUCTIONS
CB00130,2026-05-23T12:20:00,96030,GBP,SWIFT_SENT,SWIFT
CB00130,2026-05-23T17:00:00,96030,GBP,SUSPENSE_POSTED,GL
CB00131,2026-05-23T18:00:00,96761,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00131,2026-05-23T18:08:00,96761,EUR,VALIDATED,INSTRUCTIONS
CB00131,2026-05-23T18:20:00,96761,EUR,SWIFT_SENT,SWIFT
CB00131,2026-05-24T02:00:00,96761,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00131,2026-05-24T08:00:00,96761,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00131,2026-05-24T09:00:00,96761,EUR,CLOSED,WORKFLOW
CB00132,2026-05-24T00:00:00,97492,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00132,2026-05-24T00:08:00,97492,USD,VALIDATED,INSTRUCTIONS
CB00132,2026-05-24T00:20:00,97492,USD,SWIFT_SENT,SWIFT
CB00132,2026-05-24T08:00:00,97492,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00132,2026-05-24T14:00:00,97492,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00132,2026-05-24T15:00:00,97492,USD,CLOSED,WORKFLOW
CB00133,2026-05-24T06:00:00,98223,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00133,2026-05-24T06:08:00,98223,GBP,VALIDATED,INSTRUCTIONS
CB00133,2026-05-24T06:20:00,98223,GBP,SWIFT_SENT,SWIFT
CB00133,2026-05-24T14:00:00,98223,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00133,2026-05-24T20:00:00,98223,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00133,2026-05-24T21:00:00,98223,GBP,CLOSED,WORKFLOW
CB00134,2026-05-24T12:00:00,98954,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00134,2026-05-24T12:08:00,98954,EUR,VALIDATED,INSTRUCTIONS
CB00134,2026-05-24T12:20:00,98954,EUR,SWIFT_SENT,SWIFT
CB00134,2026-05-24T14:00:00,98954,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00134,2026-05-24T15:00:00,98954,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00134,2026-05-24T16:00:00,98954,EUR,CLOSED,WORKFLOW
CB00135,2026-05-24T18:00:00,99685,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00135,2026-05-24T18:08:00,99685,USD,VALIDATED,INSTRUCTIONS
CB00135,2026-05-24T18:20:00,99685,USD,SWIFT_SENT,SWIFT
CB00135,2026-05-24T20:00:00,99685,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00135,2026-05-24T21:00:00,99685,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00135,2026-05-24T22:00:00,99685,USD,CLOSED,WORKFLOW
CB00136,2026-05-25T00:00:00,100416,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00136,2026-05-25T00:08:00,100416,GBP,VALIDATED,INSTRUCTIONS
CB00136,2026-05-25T00:20:00,100416,GBP,SWIFT_SENT,SWIFT
CB00136,2026-05-25T02:00:00,100416,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00136,2026-05-25T03:00:00,100416,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00136,2026-05-25T04:00:00,100416,GBP,CLOSED,WORKFLOW
CB00137,2026-05-25T06:00:00,101147,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00137,2026-05-25T06:08:00,101147,EUR,VALIDATED,INSTRUCTIONS
CB00137,2026-05-25T06:20:00,101147,EUR,SWIFT_SENT,SWIFT
CB00137,2026-05-25T08:00:00,101147,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00137,2026-05-25T09:00:00,101147,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00137,2026-05-25T10:00:00,101147,EUR,CLOSED,WORKFLOW
CB00138,2026-05-25T12:00:00,101878,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00138,2026-05-25T12:08:00,101878,USD,VALIDATED,INSTRUCTIONS
CB00138,2026-05-25T12:20:00,101878,USD,SWIFT_SENT,SWIFT
CB00138,2026-05-25T14:00:00,101878,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00138,2026-05-25T15:00:00,101878,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00138,2026-05-25T16:00:00,101878,USD,CLOSED,WORKFLOW
CB00139,2026-05-25T18:00:00,102609,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00139,2026-05-25T18:08:00,102609,GBP,VALIDATED,INSTRUCTIONS
CB00139,2026-05-25T18:20:00,102609,GBP,SWIFT_SENT,SWIFT
CB00139,2026-05-25T20:00:00,102609,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00139,2026-05-25T21:00:00,102609,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00139,2026-05-25T22:00:00,102609,GBP,CLOSED,WORKFLOW
CB00140,2026-05-26T00:00:00,103340,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00140,2026-05-26T00:08:00,103340,EUR,VALIDATED,INSTRUCTIONS
CB00140,2026-05-26T00:20:00,103340,EUR,SWIFT_SENT,SWIFT
CB00140,2026-05-26T05:00:00,103340,EUR,SUSPENSE_POSTED,GL
CB00141,2026-05-26T06:00:00,104071,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00141,2026-05-26T06:08:00,104071,USD,VALIDATED,INSTRUCTIONS
CB00141,2026-05-26T06:20:00,104071,USD,SWIFT_SENT,SWIFT
CB00141,2026-05-26T14:00:00,104071,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00141,2026-05-26T20:00:00,104071,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00141,2026-05-26T21:00:00,104071,USD,CLOSED,WORKFLOW
CB00142,2026-05-26T12:00:00,104802,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00142,2026-05-26T12:08:00,104802,GBP,VALIDATED,INSTRUCTIONS
CB00142,2026-05-26T12:20:00,104802,GBP,SWIFT_SENT,SWIFT
CB00142,2026-05-26T20:00:00,104802,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00142,2026-05-27T02:00:00,104802,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00142,2026-05-27T03:00:00,104802,GBP,CLOSED,WORKFLOW
CB00143,2026-05-26T18:00:00,105533,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00143,2026-05-26T18:08:00,105533,EUR,VALIDATED,INSTRUCTIONS
CB00143,2026-05-26T18:20:00,105533,EUR,SWIFT_SENT,SWIFT
CB00143,2026-05-27T02:00:00,105533,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00143,2026-05-27T08:00:00,105533,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00143,2026-05-27T09:00:00,105533,EUR,CLOSED,WORKFLOW
CB00144,2026-05-27T00:00:00,106264,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00144,2026-05-27T00:08:00,106264,USD,VALIDATED,INSTRUCTIONS
CB00144,2026-05-27T00:20:00,106264,USD,SWIFT_SENT,SWIFT
CB00144,2026-05-27T02:00:00,106264,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00144,2026-05-27T03:00:00,106264,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00144,2026-05-27T04:00:00,106264,USD,CLOSED,WORKFLOW
CB00145,2026-05-27T06:00:00,106995,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00145,2026-05-27T06:08:00,106995,GBP,VALIDATED,INSTRUCTIONS
CB00145,2026-05-27T06:20:00,106995,GBP,SWIFT_SENT,SWIFT
CB00145,2026-05-27T08:00:00,106995,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00145,2026-05-27T09:00:00,106995,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00145,2026-05-27T10:00:00,106995,GBP,CLOSED,WORKFLOW
CB00146,2026-05-27T12:00:00,107726,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00146,2026-05-27T12:08:00,107726,EUR,VALIDATED,INSTRUCTIONS
CB00146,2026-05-27T12:20:00,107726,EUR,SWIFT_SENT,SWIFT
CB00146,2026-05-27T14:00:00,107726,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00146,2026-05-27T15:00:00,107726,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00146,2026-05-27T16:00:00,107726,EUR,CLOSED,WORKFLOW
CB00147,2026-05-27T18:00:00,108457,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00147,2026-05-27T18:08:00,108457,USD,VALIDATED,INSTRUCTIONS
CB00147,2026-05-27T18:20:00,108457,USD,SWIFT_SENT,SWIFT
CB00147,2026-05-27T20:00:00,108457,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00147,2026-05-27T21:00:00,108457,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00147,2026-05-27T22:00:00,108457,USD,CLOSED,WORKFLOW
CB00148,2026-05-28T00:00:00,109188,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00148,2026-05-28T00:08:00,109188,GBP,VALIDATED,INSTRUCTIONS
CB00148,2026-05-28T00:20:00,109188,GBP,SWIFT_SENT,SWIFT
CB00148,2026-05-28T02:00:00,109188,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00148,2026-05-28T03:00:00,109188,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00148,2026-05-28T04:00:00,109188,GBP,CLOSED,WORKFLOW
CB00149,2026-05-28T06:00:00,109919,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00149,2026-05-28T06:08:00,109919,EUR,VALIDATED,INSTRUCTIONS
CB00149,2026-05-28T06:20:00,109919,EUR,SWIFT_SENT,SWIFT
CB00149,2026-05-28T08:00:00,109919,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00149,2026-05-28T09:00:00,109919,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00149,2026-05-28T10:00:00,109919,EUR,CLOSED,WORKFLOW
CB00150,2026-05-28T12:00:00,110650,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00150,2026-05-28T12:08:00,110650,USD,VALIDATED,INSTRUCTIONS
CB00150,2026-05-28T12:20:00,110650,USD,SWIFT_SENT,SWIFT
CB00150,2026-05-28T17:00:00,110650,USD,SUSPENSE_POSTED,GL
CB00151,2026-05-28T18:00:00,111381,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00151,2026-05-28T18:08:00,111381,GBP,VALIDATED,INSTRUCTIONS
CB00151,2026-05-28T18:20:00,111381,GBP,SWIFT_SENT,SWIFT
CB00151,2026-05-29T02:00:00,111381,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00151,2026-05-29T08:00:00,111381,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00151,2026-05-29T09:00:00,111381,GBP,CLOSED,WORKFLOW
CB00152,2026-05-29T00:00:00,112112,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00152,2026-05-29T00:08:00,112112,EUR,VALIDATED,INSTRUCTIONS
CB00152,2026-05-29T00:20:00,112112,EUR,SWIFT_SENT,SWIFT
CB00152,2026-05-29T08:00:00,112112,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00152,2026-05-29T14:00:00,112112,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00152,2026-05-29T15:00:00,112112,EUR,CLOSED,WORKFLOW
CB00153,2026-05-29T06:00:00,112843,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00153,2026-05-29T06:08:00,112843,USD,VALIDATED,INSTRUCTIONS
CB00153,2026-05-29T06:20:00,112843,USD,SWIFT_SENT,SWIFT
CB00153,2026-05-29T14:00:00,112843,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00153,2026-05-29T20:00:00,112843,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00153,2026-05-29T21:00:00,112843,USD,CLOSED,WORKFLOW
CB00154,2026-05-29T12:00:00,113574,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00154,2026-05-29T12:08:00,113574,GBP,VALIDATED,INSTRUCTIONS
CB00154,2026-05-29T12:20:00,113574,GBP,SWIFT_SENT,SWIFT
CB00154,2026-05-29T14:00:00,113574,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00154,2026-05-29T15:00:00,113574,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00154,2026-05-29T16:00:00,113574,GBP,CLOSED,WORKFLOW
CB00155,2026-05-29T18:00:00,114305,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00155,2026-05-29T18:08:00,114305,EUR,VALIDATED,INSTRUCTIONS
CB00155,2026-05-29T18:20:00,114305,EUR,SWIFT_SENT,SWIFT
CB00155,2026-05-29T20:00:00,114305,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00155,2026-05-29T21:00:00,114305,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00155,2026-05-29T22:00:00,114305,EUR,CLOSED,WORKFLOW
CB00156,2026-05-30T00:00:00,115036,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00156,2026-05-30T00:08:00,115036,USD,VALIDATED,INSTRUCTIONS
CB00156,2026-05-30T00:20:00,115036,USD,SWIFT_SENT,SWIFT
CB00156,2026-05-30T02:00:00,115036,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00156,2026-05-30T03:00:00,115036,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00156,2026-05-30T04:00:00,115036,USD,CLOSED,WORKFLOW
CB00157,2026-05-30T06:00:00,115767,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00157,2026-05-30T06:08:00,115767,GBP,VALIDATED,INSTRUCTIONS
CB00157,2026-05-30T06:20:00,115767,GBP,SWIFT_SENT,SWIFT
CB00157,2026-05-30T08:00:00,115767,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00157,2026-05-30T09:00:00,115767,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00157,2026-05-30T10:00:00,115767,GBP,CLOSED,WORKFLOW
CB00158,2026-05-30T12:00:00,116498,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00158,2026-05-30T12:08:00,116498,EUR,VALIDATED,INSTRUCTIONS
CB00158,2026-05-30T12:20:00,116498,EUR,SWIFT_SENT,SWIFT
CB00158,2026-05-30T14:00:00,116498,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00158,2026-05-30T15:00:00,116498,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00158,2026-05-30T16:00:00,116498,EUR,CLOSED,WORKFLOW
CB00159,2026-05-30T18:00:00,117229,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00159,2026-05-30T18:08:00,117229,USD,VALIDATED,INSTRUCTIONS
CB00159,2026-05-30T18:20:00,117229,USD,SWIFT_SENT,SWIFT
CB00159,2026-05-30T20:00:00,117229,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00159,2026-05-30T21:00:00,117229,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00159,2026-05-30T22:00:00,117229,USD,CLOSED,WORKFLOW
CB00160,2026-05-31T00:00:00,117960,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00160,2026-05-31T00:08:00,117960,GBP,VALIDATED,INSTRUCTIONS
CB00160,2026-05-31T00:20:00,117960,GBP,SWIFT_SENT,SWIFT
CB00160,2026-05-31T05:00:00,117960,GBP,SUSPENSE_POSTED,GL
